"","TractNumber","Date","AreaCode.x","BlockCode.x","BidOrder","Bid","nCompany","CompanyCode","ShareinBid","SaleDate","AreaCode.y","BlockCode.y","BlockPortion","StateCode","Acreage","PresaleValue","Type","Royalty","NumberOfBid","Reject","Reoffer","SameAs","PreviousTract","InitialTerm","HighBid","FirstSqud","Termniation","DrillingLag","ProductionLag","NumOfWell","NumOfYear_CruOilCon","NumOfYear_GasOil","ProdSpan_CruOilCon","ProdSpan_Gas","AveAnnualProd_Oil","AveAnnualPro_Gas","YearOfMaxProd_Oil","MaxAnnualPro_Oil","YearOfMaxProd_Gas","MaxAnnualPro_Gas","PredictSum_Oil","PredictSum_Gas","PredictRev","DrillCost","lbid","lvalue","lcost","Date1","BlockCode"
"6181","819",1962-03-16,"ST","0244","2","416947.","1","14","100.0",620316,"ST","244","A",17,4572,0,1,6,2,0,0,0,0,0,1032997,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9407143943819,0,0,1962-03-16,"0244"
"6182","82",1954-10-13,"ST","0129","1","1497717.","1","4","100.0",541013,"ST","129","A",17,5000,0,1,6,4,0,0,0,0,0,1497717,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2194525066539,0,0,1954-10-13,"0129"
"6183","82",1954-10-13,"ST","0129","2","347498.","1","24","100.0",541013,"ST","129","A",17,5000,0,1,6,4,0,0,0,0,0,1497717,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7585141885747,0,0,1954-10-13,"0129"
"6184","82",1954-10-13,"ST","0129","3","307188.","1","5","100.0",541013,"ST","129","A",17,5000,0,1,6,4,0,0,0,0,0,1497717,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6352152169927,0,0,1954-10-13,"0129"
"6185","82",1954-10-13,"ST","0129","4","296242.","1","1","100.0",541013,"ST","129","A",17,5000,0,1,6,4,0,0,0,0,0,1497717,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5989319668474,0,0,1954-10-13,"0129"
"6186","820",1962-03-16,"ST","0245","1","469944.","1","14","100.0",620316,"ST","245","A",17,5000,0,1,6,1,0,0,0,0,0,469944,660515,-1,4.17,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1930192,13.0603688176513,0,14.4731305558814,1962-03-16,"0245"
"6187","821",1962-03-16,"ST","0247","6","328096.","1","17","100.0",620316,"ST","247","A",17,5000,0,1,6,7,0,0,0,0,0,3155444,670526,-1,5.17,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,791846.6,12.7010615274698,0,13.5821242280382,1962-03-16,"0247"
"6188","821",1962-03-16,"ST","0247","7","263931.","1","14","100.0",620316,"ST","247","A",17,5000,0,1,6,7,0,0,0,0,0,3155444,670526,-1,5.17,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,791846.6,12.4834429843307,0,13.5821242280382,1962-03-16,"0247"
"6189","821",1962-03-16,"ST","0247","4","495164.","1","3","100.0",620316,"ST","247","A",17,5000,0,1,6,7,0,0,0,0,0,3155444,670526,-1,5.17,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,791846.6,13.1126442998101,0,13.5821242280382,1962-03-16,"0247"
"6190","821",1962-03-16,"ST","0247","5","385193.","3","24","70.0 23 20.0 8 10.0",620316,"ST","247","A",17,5000,0,1,6,7,0,0,0,0,0,3155444,670526,-1,5.17,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,791846.6,12.861499786363,0,13.5821242280382,1962-03-16,"0247"
"6191","821",1962-03-16,"ST","0247","1","3155444.","2","16","50.0 6 50.0",620316,"ST","247","A",17,5000,0,1,6,7,0,0,0,0,0,3155444,670526,-1,5.17,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,791846.6,14.9646397730576,0,13.5821242280382,1962-03-16,"0247"
"6192","821",1962-03-16,"ST","0247","2","1048880.","2","15","50.0 2 50.0",620316,"ST","247","A",17,5000,0,1,6,7,0,0,0,0,0,3155444,670526,-1,5.17,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,791846.6,13.8632334861733,0,13.5821242280382,1962-03-16,"0247"
"6193","821",1962-03-16,"ST","0247","3","739740.","1","4","100.0",620316,"ST","247","A",17,5000,0,1,6,7,0,0,0,0,0,3155444,670526,-1,5.17,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,791846.6,13.5140540520907,0,13.5821242280382,1962-03-16,"0247"
"6194","822",1962-03-16,"ST","0248","2","413052.","1","4","100.0",620316,"ST","248","A",17,5000,0,1,6,5,0,0,0,0,0,621705,651023,-1,3.58,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1978066,12.9313287720077,0,14.4976306631897,1962-03-16,"0248"
"6195","822",1962-03-16,"ST","0248","3","377861.","1","3","100.0",620316,"ST","248","A",17,5000,0,1,6,5,0,0,0,0,0,621705,651023,-1,3.58,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1978066,12.8422816821066,0,14.4976306631897,1962-03-16,"0248"
"6196","822",1962-03-16,"ST","0248","4","328096.","1","17","100.0",620316,"ST","248","A",17,5000,0,1,6,5,0,0,0,0,0,621705,651023,-1,3.58,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1978066,12.7010615274698,0,14.4976306631897,1962-03-16,"0248"
"6197","822",1962-03-16,"ST","0248","1","621705.","2","16","50.0 6 50.0",620316,"ST","248","A",17,5000,0,1,6,5,0,0,0,0,0,621705,651023,-1,3.58,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1978066,13.3402209826893,0,14.4976306631897,1962-03-16,"0248"
"6198","822",1962-03-16,"ST","0248","5","307955.","2","15","50.0 2 50.0",620316,"ST","248","A",17,5000,0,1,6,5,0,0,0,0,0,621705,651023,-1,3.58,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1978066,12.6377089473854,0,14.4976306631897,1962-03-16,"0248"
"6199","823",1962-03-16,"ST","0251","1","1492238.","1","4","100.0",620316,"ST","251","A",17,5000,0,1,6,2,0,0,0,0,0,1492238,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2157875644506,0,0,1962-03-16,"0251"
"6200","823",1962-03-16,"ST","0251","2","249268.","1","16","100.0",620316,"ST","251","A",17,5000,0,1,6,2,0,0,0,0,0,1492238,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4262839018665,0,0,1962-03-16,"0251"
"6201","824",1962-03-16,"ST","0264","1","310852.","1","16","100.0",620316,"ST","264","A",17,5000,0,1,6,1,0,0,0,0,0,310852,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6470721936482,0,0,1962-03-16,"0264"
"6202","825",1962-03-16,"ST","0265","1","249268.","1","16","100.0",620316,"ST","265","A",17,5000,0,1,6,1,0,0,0,0,0,249268,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4262839018665,0,0,1962-03-16,"0265"
"6203","826",1962-03-16,"ST","0267","2","353228.","1","4","100.0",620316,"ST","267","A",17,5000,0,1,6,5,0,0,0,0,0,608995,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.774869019768,0,0,1962-03-16,"0267"
"6204","826",1962-03-16,"ST","0267","3","348536.","1","3","100.0",620316,"ST","267","A",17,5000,0,1,6,5,0,0,0,0,0,608995,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7614968037042,0,0,1962-03-16,"0267"
"6205","826",1962-03-16,"ST","0267","4","328096.","1","17","100.0",620316,"ST","267","A",17,5000,0,1,6,5,0,0,0,0,0,608995,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7010615274698,0,0,1962-03-16,"0267"
"6206","826",1962-03-16,"ST","0267","1","608995.","2","15","50.0 2 50.0",620316,"ST","267","A",17,5000,0,1,6,5,0,0,0,0,0,608995,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3195653364777,0,0,1962-03-16,"0267"
"6207","826",1962-03-16,"ST","0267","5","294723.","1","14","100.0",620316,"ST","267","A",17,5000,0,1,6,5,0,0,0,0,0,608995,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5937912111504,0,0,1962-03-16,"0267"
"6208","827",1962-03-16,"ST","0268","1","1547417.","2","15","50.0 2 50.0",620316,"ST","268","A",17,5000,0,1,6,6,0,0,0,0,0,1547417,621116,-1,0.67,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,809677,14.2520976472075,0,13.6043919167481,1962-03-16,"0268"
"6209","827",1962-03-16,"ST","0268","2","621705.","2","16","50.0 6 50.0",620316,"ST","268","A",17,5000,0,1,6,6,0,0,0,0,0,1547417,621116,-1,0.67,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,809677,13.3402209826893,0,13.6043919167481,1962-03-16,"0268"
"6210","827",1962-03-16,"ST","0268","3","328096.","1","17","100.0",620316,"ST","268","A",17,5000,0,1,6,6,0,0,0,0,0,1547417,621116,-1,0.67,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,809677,12.7010615274698,0,13.6043919167481,1962-03-16,"0268"
"6211","827",1962-03-16,"ST","0268","4","322583.","1","14","100.0",620316,"ST","268","A",17,5000,0,1,6,6,0,0,0,0,0,1547417,621116,-1,0.67,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,809677,12.6841157464465,0,13.6043919167481,1962-03-16,"0268"
"6212","827",1962-03-16,"ST","0268","5","304547.","1","3","100.0",620316,"ST","268","A",17,5000,0,1,6,6,0,0,0,0,0,1547417,621116,-1,0.67,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,809677,12.6265807056169,0,13.6043919167481,1962-03-16,"0268"
"6213","827",1962-03-16,"ST","0268","6","251761.","1","4","100.0",620316,"ST","268","A",17,5000,0,1,6,6,0,0,0,0,0,1547417,621116,-1,0.67,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,809677,12.4362355037673,0,13.6043919167481,1962-03-16,"0268"
"6214","828",1962-03-16,"ST","0270","1","265397.","1","14","100.0",620316,"ST","270","A",17,5000,0,1,6,1,0,0,0,0,0,265397,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4889820971238,0,0,1962-03-16,"0270"
"6215","829",1962-03-16,"ST","0275","2","251175.","1","4","100.0",620316,"ST","275","A",17,5000,0,1,6,2,0,0,0,0,0,260559,650722,-1,3.33,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,857029.4,12.4339051863305,0,13.6612286695295,1962-03-16,"0275"
"6216","829",1962-03-16,"ST","0275","1","260559.","1","3","100.0",620316,"ST","275","A",17,5000,0,1,6,2,0,0,0,0,0,260559,650722,-1,3.33,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,857029.4,12.4705846020551,0,13.6612286695295,1962-03-16,"0275"
"6217","83",1954-10-13,"ST","0130","1","3481931.","1","4","100.0",541013,"ST","130","A",17,5000,0,1,6,1,0,0,0,0,0,3481931,580326,0,3.42,0.08,66,33,33,33,33,1057195.5,2158214.7,68,2393724,68,8979300,15649418.2,30108498.2,156693382.2,41388978,15.0630975829163,0,17.5385251956265,1954-10-13,"0130"
"6218","830",1962-03-16,"ST","0276","2","275222.","1","3","100.0",620316,"ST","276","A",17,5000,0,1,6,3,0,0,0,0,0,377568,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5253333237066,0,0,1962-03-16,"0276"
"6219","830",1962-03-16,"ST","0276","3","250588.","1","4","100.0",620316,"ST","276","A",17,5000,0,1,6,3,0,0,0,0,0,377568,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4315654352218,0,0,1962-03-16,"0276"
"6220","830",1962-03-16,"ST","0276","1","377568.","1","30","100.0",620316,"ST","276","A",17,5000,0,1,6,3,0,0,0,0,0,377568,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8415059638996,0,0,1962-03-16,"0276"
"6221","831",1962-03-16,"ST","0295","1","343111.","1","16","100.0",620316,"ST","295","A",17,5000,0,1,6,1,0,0,0,0,0,343111,660129,-1,3.83,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1071921.3,12.7458092889563,0,13.8849641366427,1962-03-16,"0295"
"6222","832",1962-03-16,"SP","0062","1","553816.","1","3","100.0",620316,"SP","62","A",17,5000,0,1,6,1,0,0,0,0,0,553816,650905,0,3.5,2.17,106,24,24,24,24,3694927.6,5329604.5,71,10507287,72,15732752,46514786.5,65171526.5,460814988.6,57409222.8,13.2245877805981,0,17.8657155417598,1962-03-16,"0062"
"6223","833",1962-03-16,"MP","0037","1","1472149.","1","1","100.0",620316,"MP","37","Z",61,3285,0,1,6,1,0,0,0,0,0,1472149,630427,0,1.08,8.33,8,20,20,20,20,58962.1,485421.4,72,125244,84,1664994,531838.6,3738091.4,7126703.6,4693549.5,14.2022337959744,0,15.3616998902624,1962-03-16,"0037"
"6224","834",1962-03-16,"MP","0039","1","310512.","1","30","100.0",620316,"MP","39","A",61,4995,0,1,6,1,0,0,0,0,0,310512,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6459778269519,0,0,1962-03-16,"0039"
"6225","835",1962-03-16,"MP","0040","1","231673.","1","1","100.0",620316,"MP","40","P",61,2497,0,1,6,1,0,0,0,0,0,231673,641207,-1,2.75,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,813914.9,12.3530821736346,0,13.6096123226938,1962-03-16,"0040"
"6226","836",1962-03-16,"MP","0099","1","1539599.","1","1","100.0",620316,"MP","99","A",61,4995,0,1,6,2,0,0,0,0,0,1539599,710715,-1,9.33,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,211603.1,14.2470325508722,0,12.26247235496,1962-03-16,"0099"
"6227","836",1962-03-16,"MP","0099","2","322583.","1","6","100.0",620316,"MP","99","A",61,4995,0,1,6,2,0,0,0,0,0,1539599,710715,-1,9.33,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,211603.1,12.6841157464465,0,12.26247235496,1962-03-16,"0099"
"6228","837",1962-03-16,"MP","0100","1","1539599.","1","1","100.0",620316,"MP","100","A",61,4995,0,1,6,2,0,0,0,0,0,1539599,621030,85,0.58,9.33,5,0,14,0,14,0,1086330.5,0,0,78,2339566,0,7586856.2,4710165.5,2456067.1,14.2470325508722,0,14.7140722958778,1962-03-16,"0100"
"6229","837",1962-03-16,"MP","0100","2","454548.","1","6","100.0",620316,"MP","100","A",61,4995,0,1,6,2,0,0,0,0,0,1539599,621030,85,0.58,9.33,5,0,14,0,14,0,1086330.5,0,0,78,2339566,0,7586856.2,4710165.5,2456067.1,13.0270587975843,0,14.7140722958778,1962-03-16,"0100"
"6230","838",1962-03-16,"MP","0101","1","486806.","1","1","100.0",620316,"MP","101","Z",61,4686,0,1,6,1,0,0,0,0,0,486806,660110,-1,3.83,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,583648.1,13.0956209654099,0,13.2770552250596,1962-03-16,"0101"
"6231","839",1962-03-16,"MP","0106","1","1117309.","1","1","100.0",620316,"MP","106","A",61,4995,0,1,6,1,0,0,0,0,0,1117309,660821,85,4.42,5.58,2,1,11,1,14,18,289826.5,82,18,72,850398,6.8,1602626.2,995025,1838447.8,13.9264336736359,0,14.4244327305459,1962-03-16,"0106"
"6232","84",1954-10-13,"ST","0131","1","1742703.","1","4","100.0",541013,"ST","131","A",17,2148,0,1,6,1,0,0,0,0,0,1742703,580205,0,3.33,0.17,29,33,33,33,33,272289.8,1385138.2,73,698716,74,3677341,4261807.8,15546867.2,47487032.2,13537173.4,14.3709479141139,0,16.4209501182939,1954-10-13,"0131"
"6233","840",1962-03-16,"MP","0107","1","3821137.","1","1","100.0",620316,"MP","107","A",61,4995,0,1,6,4,0,0,0,0,0,3821137,620828,86,0.42,9.5,6,0,15,0,15,0,1242734.5,0,0,72,3048941,0,9315150.8,5783146.7,3975780.8,15.1560585802746,0,15.195731965977,1962-03-16,"0107"
"6234","840",1962-03-16,"MP","0107","2","1788867.","1","6","100.0",620316,"MP","107","A",61,4995,0,1,6,4,0,0,0,0,0,3821137,620828,86,0.42,9.5,6,0,15,0,15,0,1242734.5,0,0,72,3048941,0,9315150.8,5783146.7,3975780.8,14.3970930165188,0,15.195731965977,1962-03-16,"0107"
"6235","840",1962-03-16,"MP","0107","3","970680.","1","16","100.0",620316,"MP","107","A",61,4995,0,1,6,4,0,0,0,0,0,3821137,620828,86,0.42,9.5,6,0,15,0,15,0,1242734.5,0,0,72,3048941,0,9315150.8,5783146.7,3975780.8,13.7857521358,0,15.195731965977,1962-03-16,"0107"
"6236","840",1962-03-16,"MP","0107","4","595311.","1","24","100.0",620316,"MP","107","A",61,4995,0,1,6,4,0,0,0,0,0,3821137,620828,86,0.42,9.5,6,0,15,0,15,0,1242734.5,0,0,72,3048941,0,9315150.8,5783146.7,3975780.8,13.296839237049,0,15.195731965977,1962-03-16,"0107"
"6237","841",1962-03-16,"MP","0108","1","1539599.","1","1","100.0",620316,"MP","108","A",61,4995,0,1,6,2,0,0,0,0,0,1539599,621006,-1,0.58,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,668955.1,14.2470325508722,0,13.4134737166284,1962-03-16,"0108"
"6238","841",1962-03-16,"MP","0108","2","266864.","1","6","100.0",620316,"MP","108","A",61,4995,0,1,6,2,0,0,0,0,0,1539599,621006,-1,0.58,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,668955.1,12.494494444317,0,13.4134737166284,1962-03-16,"0108"
"6239","842",1962-03-16,"MP","0111","1","392964.","1","1","100.0",620316,"MP","111","A",61,4994,0,1,6,1,0,0,0,0,0,392964,660208,-1,3.92,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,559680.6,12.8814732836021,0,13.2351233295847,1962-03-16,"0111"
"6240","843",1962-03-16,"MP","0112","1","3821137.","1","1","100.0",620316,"MP","112","A",61,4995,0,1,6,3,0,0,0,0,0,3821137,620710,85,0.33,0.92,8,1,14,1,23,407,669779.6,63,407,76,2552286,387.6,4772273.8,2966371,5221060.5,15.1560585802746,0,15.4682112916759,1962-03-16,"0112"
"6241","843",1962-03-16,"MP","0112","2","2214089.","1","6","100.0",620316,"MP","112","A",61,4995,0,1,6,3,0,0,0,0,0,3821137,620710,85,0.33,0.92,8,1,14,1,23,407,669779.6,63,407,76,2552286,387.6,4772273.8,2966371,5221060.5,14.6103515901781,0,15.4682112916759,1962-03-16,"0112"
"6242","843",1962-03-16,"MP","0112","3","539593.","1","16","100.0",620316,"MP","112","A",61,4995,0,1,6,3,0,0,0,0,0,3821137,620710,85,0.33,0.92,8,1,14,1,23,407,669779.6,63,407,76,2552286,387.6,4772273.8,2966371,5221060.5,13.1985704306593,0,15.4682112916759,1962-03-16,"0112"
"6243","844",1962-03-16,"MP","0113","1","263931.","1","1","100.0",620316,"MP","113","A",61,4995,0,1,6,1,0,0,0,0,0,263931,650213,-1,2.92,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,425692.7,12.4834429843307,0,12.9614753525524,1962-03-16,"0113"
"6244","845",1962-03-16,"MP","0114","1","395897.","1","1","100.0",620316,"MP","114","A",61,4994,0,1,6,1,0,0,0,0,0,395897,630627,-1,1.25,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1617141.3,12.8889093553944,0,14.296171137161,1962-03-16,"0114"
"6245","846",1962-03-16,"MP","0116","1","310852.","1","1","100.0",620316,"MP","116","A",61,4994,0,1,6,1,0,0,0,0,0,310852,630611,-1,1.25,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1312457.2,12.6470721936482,0,14.0874124253217,1962-03-16,"0116"
"6246","847",1962-03-16,"MP","0117","1","551323.","1","1","100.0",620316,"MP","117","A",61,4995,0,1,6,1,0,0,0,0,0,551323,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2200761232795,0,0,1962-03-16,"0117"
"6247","848",1962-03-16,"MP","0118","1","263931.","1","1","100.0",620316,"MP","118","A",61,4995,0,1,6,1,0,0,0,0,0,263931,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4834429843307,0,0,1962-03-16,"0118"
"6248","849",1962-03-16,"MP","0119","1","607042.","1","1","100.0",620316,"MP","119","A",61,4995,0,1,6,1,0,0,0,0,0,607042,640620,-1,2.25,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1629968,13.3163532603992,0,14.3040715541972,1962-03-16,"0119"
"6249","85",1954-10-13,"ST","0132","1","1742703.","1","4","100.0",541013,"ST","132","A",17,2148,0,1,6,1,0,0,0,0,0,1742703,590601,72,4.67,3.25,7,6,11,6,11,43205.2,653083.4,65,63479,68,1947224,156867,3611142.3,3706371.2,5065200.6,14.3709479141139,0,15.4379044974395,1954-10-13,"0132"
"6250","850",1962-03-16,"MP","0127","1","263931.","1","1","100.0",620316,"MP","127","A",61,4995,0,1,6,1,0,0,0,0,0,263931,650617,0,3.25,6.75,7,10,19,10,19,28777.6,2292674.6,73,121476,90,13581343,168012.9,23155923,15897234.5,3943469.2,12.4834429843307,0,15.1875716550527,1962-03-16,"0127"
"6251","851",1962-03-16,"MP","0142","1","1252207.","1","1","100.0",620316,"MP","142","A",61,4995,0,1,6,2,0,0,0,0,0,1252207,670119,0,4.83,0.75,20,24,24,24,24,420433.7,272469.9,72,1193178,71,718790,5136202.3,3276810.9,48447798.3,10965040.7,14.040418152439,0,16.2102227428365,1962-03-16,"0142"
"6252","851",1962-03-16,"MP","0142","2","274928.","1","3","100.0",620316,"MP","142","A",61,4995,0,1,6,2,0,0,0,0,0,1252207,670119,0,4.83,0.75,20,24,24,24,24,420433.7,272469.9,72,1193178,71,718790,5136202.3,3276810.9,48447798.3,10965040.7,12.5242645241865,0,16.2102227428365,1962-03-16,"0142"
"6253","852",1962-03-16,"MP","0150","1","187684.","1","1","100.0",620316,"MP","150","Z",61,3528,0,1,6,1,1,0,0,0,0,187684,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1425149765332,0,0,1962-03-16,"0150"
"6254","853",1962-03-16,"MP","0298","1","1794732.","1","1","100.0",620316,"MP","298","A",61,4561,0,1,6,2,0,0,0,0,0,1794732,630904,0,1.5,3.42,21,24,24,24,24,546171.6,348792.7,73,1446429,71,924222,7135540.4,4438668.7,67236196.5,11036526.2,14.4003662651365,0,16.2167209841098,1962-03-16,"0298"
"6255","853",1962-03-16,"MP","0298","2","224298.","1","3","100.0",620316,"MP","298","A",61,4561,0,1,6,2,0,0,0,0,0,1794732,630904,0,1.5,3.42,21,24,24,24,24,546171.6,348792.7,73,1446429,71,924222,7135540.4,4438668.7,67236196.5,11036526.2,12.320730803839,0,16.2167209841098,1962-03-16,"0298"
"6256","854",1962-03-16,"MP","0299","2","544725.","1","3","100.0",620316,"MP","299","A",61,4561,0,1,6,2,0,0,0,0,0,2510279,621020,0,0.58,4.33,55,24,24,24,24,1013472,835777.9,90,1562917,73,1671979,12089483.9,9308633.2,115026222.8,22614702,13.2080363591425,0,16.9341108279314,1962-03-16,"0299"
"6257","854",1962-03-16,"MP","0299","1","2510279.","1","1","100.0",620316,"MP","299","A",61,4561,0,1,6,2,0,0,0,0,0,2510279,621020,0,0.58,4.33,55,24,24,24,24,1013472,835777.9,90,1562917,73,1671979,12089483.9,9308633.2,115026222.8,22614702,14.7359044603092,0,16.9341108279314,1962-03-16,"0299"
"6258","855",1962-03-16,"MP","0300","2","451674.","1","3","100.0",620316,"MP","300","A",61,4561,0,1,6,2,0,0,0,0,0,765400,641105,0,2.67,3.67,14,23,23,23,23,609118.9,371428,71,1063048,79,780907,6532908.5,4052693.4,61550869.4,7214888.7,13.0207159596584,0,15.791657462478,1962-03-16,"0300"
"6259","855",1962-03-16,"MP","0300","1","765400.","1","1","100.0",620316,"MP","300","A",61,4561,0,1,6,2,0,0,0,0,0,765400,641105,0,2.67,3.67,14,23,23,23,23,609118.9,371428,71,1063048,79,780907,6532908.5,4052693.4,61550869.4,7214888.7,13.5481538519737,0,15.791657462478,1962-03-16,"0300"
"6260","856",1962-03-16,"MP","0312","1","3008815.","2","16","50.0 6 50.0",620316,"MP","312","A",61,4999,0,1,6,1,0,0,0,0,0,3008815,630127,-1,0.83,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1737250.2,14.9170568715021,0,14.3678146519232,1962-03-16,"0312"
"6261","857",1962-03-16,"HI","0068","1","152027.","1","1","100.0",620316,"HI","68","P",42,2880,0,1,6,1,0,0,0,0,0,152027,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9318134156327,0,0,1962-03-16,"0068"
"6262","858",1962-03-16,"HI","0069","1","177365.","1","1","100.0",620316,"HI","69","P",42,2880,0,1,6,1,0,0,0,0,0,177365,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0859650351423,0,0,1962-03-16,"0069"
"6263","859",1962-03-16,"HI","0069","1","88684.","1","1","100.0",620316,"HI","69","P",42,1440,0,1,6,1,0,0,0,0,0,88684,661231,-1,4.75,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1142576.6,11.3928347687121,0,13.9487973206693,1962-03-16,"0069"
"6264","86",1954-10-13,"ST","0133","1","3481931.","1","4","100.0",541013,"ST","133","A",17,5000,0,1,6,1,0,0,0,0,0,3481931,590722,0,4.75,3.17,8,29,29,29,29,52583.5,642424.9,65,207195,87,5674985,811942.9,5611323.5,10790278.3,6768058.7,15.0630975829163,0,15.7277250011513,1954-10-13,"0133"
"6265","860",1962-03-16,"HI","0070","1","152027.","1","1","100.0",620316,"HI","70","P",42,2880,0,1,6,1,0,0,0,0,0,152027,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9318134156327,0,0,1962-03-16,"0070"
"6266","861",1962-03-16,"HI","0089","1","88684.","1","1","100.0",620316,"HI","89","P",42,1440,0,1,6,1,0,0,0,0,0,88684,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3928347687121,0,0,1962-03-16,"0089"
"6267","862",1962-03-16,"HI","0090","1","177365.","1","1","100.0",620316,"HI","90","P",42,2880,0,1,6,1,0,0,0,0,0,177365,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0859650351423,0,0,1962-03-16,"0090"
"6268","863",1962-03-16,"HI","0091","1","135136.","1","1","100.0",620316,"HI","91","P",42,2880,0,1,6,1,0,0,0,0,0,135136,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8140369577337,0,0,1962-03-16,"0091"
"6269","864",1962-03-16,"HI","0139","1","298984.","1","1","100.0",620316,"HI","139","A",42,5760,0,1,6,1,0,2,1,108,0,298984,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6081453392353,0,0,1962-03-16,"0139"
"6270","865",1962-03-16,"HI","0156","1","221705.","1","1","100.0",620316,"HI","156","P",42,2880,0,1,6,1,0,0,0,0,0,221705,620407,-1,0.08,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2687628,12.3091029483496,0,14.8041699502661,1962-03-16,"0156"
"6271","866",1962-03-16,"HI","0157","1","143581.","1","1","100.0",620316,"HI","157","P",42,2880,0,1,6,1,0,0,0,0,0,143581,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8746546148645,0,0,1962-03-16,"0157"
